snapshot_date,source_created_at,idProduct,name,idCategory,categoryName,idExpansion,idMetacard,dateAdded,avg,low,trend,avg1,avg7,avg30
2026-08-09,2026-08-09T02:48:45+0200,842564,Magic: The Gathering | Avatar: The Last Airbender Collector Booster Box,7,Magic Display,6261,0,2025-08-13 11:34:30,325.61,122,356.83,,,
2026-08-09,2026-08-09T02:48:45+0200,869496,Magic: The Gathering | Marvel Super Heroes Collector Booster Box,7,Magic Display,6476,0,2026-01-28 13:25:37,314.18,122,317.24,,,
2026-08-09,2026-08-09T02:48:45+0200,814380,Magic: The Gathering | Marvel's Spider-Man Collector Booster Box,7,Magic Display,6070,0,2025-03-03 11:57:58,297.8,122,314.76,,,
2026-08-09,2026-08-09T02:48:45+0200,853671,Magic: The Gathering | Teenage Mutant Ninja Turtles Collector Booster Box,7,Magic Display,6345,0,2025-10-13 14:34:50,274.06,144,275.44,,,
2026-08-09,2026-08-09T02:48:45+0200,696391,March of the Machine Collector Booster Box,7,Magic Display,5227,0,2023-02-10 22:28:20,464.19,390,622.05,,,
2026-08-09,2026-08-09T02:48:45+0200,703885,March of the Machine: The Aftermath Collector Booster Box,7,Magic Display,5320,0,2023-03-31 15:26:44,174.99,55,169.55,,,
2026-08-09,2026-08-09T02:48:45+0200,562095,Modern Horizons 2 Collector Booster Box,7,Magic Display,4219,0,2021-04-27 14:45:19,434.27,125,453.7,,,
2026-08-09,2026-08-09T02:48:45+0200,758483,Modern Horizons 3 Collector Booster Box,7,Magic Display,5652,0,2024-02-26 11:57:51,671.17,122,692.15,,,
2026-08-09,2026-08-09T02:48:45+0200,748052,Murders at Karlov Manor Collector Booster Box,7,Magic Display,5561,0,2023-12-06 14:17:20,271.06,144,269.15,,,
2026-08-09,2026-08-09T02:48:45+0200,758326,Outlaws of Thunder Junction Collector Booster Box,7,Magic Display,5647,0,2024-02-24 10:01:37,356.57,122,365.05,,,
2026-08-09,2026-08-09T02:48:45+0200,683494,Phyrexia: All Will Be One Collector Booster Box,7,Magic Display,5184,0,2022-11-04 18:30:08,707.64,590,671.25,,,
2026-08-09,2026-08-09T02:48:45+0200,370211,Ravnica Allegiance Collector Booster Box,7,Magic Display,2411,0,2019-02-19 13:48:40,1174.5,1100,720.25,,,
2026-08-09,2026-08-09T02:48:45+0200,737484,Ravnica Remastered Collector Booster Box,7,Magic Display,5505,0,2023-10-05 11:05:56,1036.89,588,1029.51,,,
2026-08-09,2026-08-09T02:48:45+0200,885563,Reality Fracture Collector Booster Box,7,Magic Display,6571,0,2026-05-02 12:17:47,309.06,293.9,310.99,,,
2026-08-09,2026-08-09T02:48:45+0200,869357,Secrets of Strixhaven Collector Booster Box,7,Magic Display,6474,0,2026-01-28 10:47:39,322.37,122,348.86,,,
2026-08-09,2026-08-09T02:48:45+0200,897523,Star Trek Collector Booster Box,7,Magic Display,6657,0,2026-07-15 13:15:58,394.48,349.99,431.93,,,
2026-08-09,2026-08-09T02:48:45+0200,611248,Streets of New Capenna Collector Booster Box,7,Magic Display,4975,0,2022-03-04 16:18:49,191.58,58,190.27,,,
2026-08-09,2026-08-09T02:48:45+0200,540411,Strixhaven: School of Mages Collector Booster Box,7,Magic Display,3741,0,2021-02-19 14:36:40,402.26,420,403.23,,,
2026-08-09,2026-08-09T02:48:45+0200,813080,Tarkir: Dragonstorm Collector Booster Box,7,Magic Display,6060,0,2025-02-24 09:46:00,373.34,125,389.14,,,
2026-08-09,2026-08-09T02:48:45+0200,677805,The Brothers' War Collector Booster Box,7,Magic Display,5164,0,2022-09-29 11:06:30,612.97,310,673.46,,,
2026-08-09,2026-08-09T02:48:45+0200,885552,The Hobbit Collector Booster Box,7,Magic Display,6570,0,2026-05-02 11:28:12,619.18,640,705.5,,,
2026-08-09,2026-08-09T02:48:45+0200,698912,The Lord of the Rings: Tales of Middle-earth Collector Booster Box,7,Magic Display,5285,0,2023-02-22 12:27:41,1424.18,588,1637.78,,,
2026-08-09,2026-08-09T02:48:45+0200,732335,The Lord of the Rings: Tales of Middle-earth Special Edition Collector Booster Box,7,Magic Display,5489,0,2023-09-08 15:57:44,7092.91,6500,7942.35,,,
2026-08-09,2026-08-09T02:48:45+0200,734175,The Lost Caverns of Ixalan Collector Booster Box,7,Magic Display,5490,0,2023-09-23 10:44:56,794.1,255,765.41,,,
2026-08-09,2026-08-09T02:48:45+0200,426911,Theros Beyond Death Collector Booster Box,7,Magic Display,2814,0,2019-11-28 14:23:23,215.99,209.99,229.74,,,
2026-08-09,2026-08-09T02:48:45+0200,398849,Throne of Eldraine Collector Booster Box,7,Magic Display,2582,0,2019-09-04 15:32:27,264.24,280,272.17,,,
2026-08-09,2026-08-09T02:48:45+0200,586736,Unfinity Collector Booster Box,7,Magic Display,4468,0,2021-11-30 14:50:09,277.61,211.88,278.17,,,
2026-08-09,2026-08-09T02:48:45+0200,758498,Universes Beyond: Assassin's Creed Collector Booster Box,7,Magic Display,5655,0,2024-02-26 14:59:45,318.2,122,403.19,,,
2026-08-09,2026-08-09T02:48:45+0200,710800,Universes Beyond: Doctor Who Collector Booster Box,7,Magic Display,5358,0,2023-05-08 09:18:46,437.67,122,471.3,,,
2026-08-09,2026-08-09T02:48:45+0200,745340,Universes Beyond: Fallout Collector Booster Box,7,Magic Display,5544,0,2023-11-14 15:21:27,1236.85,522,1233.99,,,
2026-08-09,2026-08-09T02:48:45+0200,719684,Wilds of Eldraine Collector Booster Box,7,Magic Display,5359,0,2023-06-21 14:21:48,660.72,450,681.27,,,
2026-08-09,2026-08-09T02:48:45+0200,486979,Zendikar Rising Collector Booster Box,7,Magic Display,3404,0,2020-07-31 14:02:38,331.81,144,339.18,,,
2026-08-10,2026-08-10T02:47:03+0200,565899,Adventures in the Forgotten Realms Collector Booster Box,7,Magic Display,4259,0,2021-05-21 16:59:41,262.97,77,288.65,,,
2026-08-10,2026-08-10T02:47:03+0200,803869,Aetherdrift Collector Booster Box,7,Magic Display,5982,0,2024-12-11 10:59:59,207.75,77,217.76,,,
2026-08-10,2026-08-10T02:47:03+0200,774110,Bloomburrow Collector Booster Box,7,Magic Display,5658,0,2024-06-10 17:18:27,734.79,599.99,747.08,,,
2026-08-10,2026-08-10T02:47:03+0200,492099,Commander Legends Collector Booster Box,7,Magic Display,3454,0,2020-08-24 14:17:37,475.81,348,473.31,,,
2026-08-10,2026-08-10T02:47:03+0200,650825,Commander Legends: Battle for Baldur's Gate Collector Booster Box,7,Magic Display,5030,0,2022-03-29 14:37:06,461.84,450,501.8,,,
2026-08-10,2026-08-10T02:47:03+0200,698962,Commander Masters Collector Booster Box,7,Magic Display,5286,0,2023-02-22 14:58:05,455.61,122,479.38,,,
2026-08-10,2026-08-10T02:47:03+0200,466034,Core 2021 Collector Booster Box,7,Magic Display,3048,0,2020-06-05 10:49:33,284,259,296.5,,,
2026-08-10,2026-08-10T02:47:03+0200,681210,Dominaria Remastered Collector Booster Box,7,Magic Display,5192,0,2022-10-25 11:43:55,433.24,339.99,431.37,,,
2026-08-10,2026-08-10T02:47:03+0200,657414,Dominaria United Collector Booster Box,7,Magic Display,5072,0,2022-05-13 16:25:34,243.4,200,255.78,,,
2026-08-10,2026-08-10T02:47:03+0200,657282,Double Masters 2022 Collector Booster Box,7,Magic Display,5070,0,2022-05-13 15:30:40,356.26,122,376.07,,,
2026-08-10,2026-08-10T02:47:03+0200,776442,Duskmourn: House of Horror Collector Booster Box,7,Magic Display,5806,0,2024-07-02 16:45:10,451.37,419,466.75,,,
2026-08-10,2026-08-10T02:47:03+0200,813293,Edge of Eternities Collector Booster Box,7,Magic Display,6063,0,2025-02-24 12:46:27,521.02,449.99,553.4,,,
2026-08-10,2026-08-10T02:47:03+0200,426991,Ikoria: Lair of Behemoths Collector Booster Box,7,Magic Display,2819,0,2019-11-28 16:18:06,352.41,255,361.42,,,
2026-08-10,2026-08-10T02:47:03+0200,795092,Innistrad Remastered Collector Booster Box,7,Magic Display,5930,0,2024-10-28 12:31:23,333.75,122,349.16,,,
2026-08-10,2026-08-10T02:47:03+0200,573796,Innistrad: Crimson Vow Collector Booster Box,7,Magic Display,4364,0,2021-08-06 15:04:52,191.39,148,190.05,,,
2026-08-10,2026-08-10T02:47:03+0200,573781,Innistrad: Midnight Hunt Collector Booster Box,7,Magic Display,4362,0,2021-08-06 14:55:33,172.36,52,176.66,,,
2026-08-10,2026-08-10T02:47:03+0200,527325,Kaldheim Collector Booster Box,7,Magic Display,3660,0,2020-12-15 15:30:17,286.05,294.99,300.61,,,
2026-08-10,2026-08-10T02:47:03+0200,587696,Kamigawa: Neon Dynasty Collector Booster Box,7,Magic Display,4472,0,2021-12-17 11:54:15,349.67,144,388.93,,,
2026-08-10,2026-08-10T02:47:03+0200,851271,Lorwyn Eclipsed Collector Booster Box,7,Magic Display,6325,0,2025-09-29 09:18:52,315.29,122,326.69,,,
2026-08-10,2026-08-10T02:47:03+0200,812573,Magic: The Gathering - FINAL FANTASY Collector Booster Box,7,Magic Display,6057,0,2025-02-19 11:07:32,1017.54,244,1385.65,,,
2026-08-10,2026-08-10T02:47:03+0200,781941,Magic: The Gathering Foundations Collector Booster Box,7,Magic Display,5852,0,2024-08-07 11:49:07,583.35,329.95,582.02,,,
2026-08-10,2026-08-10T02:47:03+0200,842564,Magic: The Gathering | Avatar: The Last Airbender Collector Booster Box,7,Magic Display,6261,0,2025-08-13 11:34:30,325.61,122,360.71,,,
2026-08-10,2026-08-10T02:47:03+0200,869496,Magic: The Gathering | Marvel Super Heroes Collector Booster Box,7,Magic Display,6476,0,2026-01-28 13:25:37,314.18,122,317.24,,,
2026-08-10,2026-08-10T02:47:03+0200,814380,Magic: The Gathering | Marvel's Spider-Man Collector Booster Box,7,Magic Display,6070,0,2025-03-03 11:57:58,297.8,122,317.65,,,
2026-08-10,2026-08-10T02:47:03+0200,853671,Magic: The Gathering | Teenage Mutant Ninja Turtles Collector Booster Box,7,Magic Display,6345,0,2025-10-13 14:34:50,274.06,144,275.44,,,
2026-08-10,2026-08-10T02:47:03+0200,696391,March of the Machine Collector Booster Box,7,Magic Display,5227,0,2023-02-10 22:28:20,464.19,390,622.05,,,
2026-08-10,2026-08-10T02:47:03+0200,703885,March of the Machine: The Aftermath Collector Booster Box,7,Magic Display,5320,0,2023-03-31 15:26:44,174.99,55,169.55,,,
2026-08-10,2026-08-10T02:47:03+0200,562095,Modern Horizons 2 Collector Booster Box,7,Magic Display,4219,0,2021-04-27 14:45:19,434.27,125,453.7,,,
2026-08-10,2026-08-10T02:47:03+0200,758483,Modern Horizons 3 Collector Booster Box,7,Magic Display,5652,0,2024-02-26 11:57:51,665,122,692.15,,,
2026-08-10,2026-08-10T02:47:03+0200,748052,Murders at Karlov Manor Collector Booster Box,7,Magic Display,5561,0,2023-12-06 14:17:20,271.06,144,269.15,,,
2026-08-10,2026-08-10T02:47:03+0200,758326,Outlaws of Thunder Junction Collector Booster Box,7,Magic Display,5647,0,2024-02-24 10:01:37,356.57,122,365.05,,,
2026-08-10,2026-08-10T02:47:03+0200,683494,Phyrexia: All Will Be One Collector Booster Box,7,Magic Display,5184,0,2022-11-04 18:30:08,707.64,211,671.25,,,
2026-08-10,2026-08-10T02:47:03+0200,370211,Ravnica Allegiance Collector Booster Box,7,Magic Display,2411,0,2019-02-19 13:48:40,1174.5,1100,720.25,,,
2026-08-10,2026-08-10T02:47:03+0200,737484,Ravnica Remastered Collector Booster Box,7,Magic Display,5505,0,2023-10-05 11:05:56,1036.89,588,1029.51,,,
2026-08-10,2026-08-10T02:47:03+0200,885563,Reality Fracture Collector Booster Box,7,Magic Display,6571,0,2026-05-02 12:17:47,309.06,293.9,310.71,,,
2026-08-10,2026-08-10T02:47:03+0200,869357,Secrets of Strixhaven Collector Booster Box,7,Magic Display,6474,0,2026-01-28 10:47:39,322.37,122,349.31,,,
2026-08-10,2026-08-10T02:47:03+0200,897523,Star Trek Collector Booster Box,7,Magic Display,6657,0,2026-07-15 13:15:58,394.48,349.99,429.62,,,
2026-08-10,2026-08-10T02:47:03+0200,611248,Streets of New Capenna Collector Booster Box,7,Magic Display,4975,0,2022-03-04 16:18:49,191.58,58,190.27,,,
2026-08-10,2026-08-10T02:47:03+0200,540411,Strixhaven: School of Mages Collector Booster Box,7,Magic Display,3741,0,2021-02-19 14:36:40,402.26,420,403.23,,,
2026-08-10,2026-08-10T02:47:03+0200,813080,Tarkir: Dragonstorm Collector Booster Box,7,Magic Display,6060,0,2025-02-24 09:46:00,373.34,125,389.14,,,
2026-08-10,2026-08-10T02:47:03+0200,677805,The Brothers' War Collector Booster Box,7,Magic Display,5164,0,2022-09-29 11:06:30,612.97,310,673.46,,,
2026-08-10,2026-08-10T02:47:03+0200,885552,The Hobbit Collector Booster Box,7,Magic Display,6570,0,2026-05-02 11:28:12,619.18,640,705.5,,,
2026-08-10,2026-08-10T02:47:03+0200,698912,The Lord of the Rings: Tales of Middle-earth Collector Booster Box,7,Magic Display,5285,0,2023-02-22 12:27:41,1424.18,588,1637.78,,,
2026-08-10,2026-08-10T02:47:03+0200,732335,The Lord of the Rings: Tales of Middle-earth Special Edition Collector Booster Box,7,Magic Display,5489,0,2023-09-08 15:57:44,7092.91,6427,7942.35,,,
2026-08-10,2026-08-10T02:47:03+0200,734175,The Lost Caverns of Ixalan Collector Booster Box,7,Magic Display,5490,0,2023-09-23 10:44:56,794.1,255,765.41,,,
2026-08-10,2026-08-10T02:47:03+0200,426911,Theros Beyond Death Collector Booster Box,7,Magic Display,2814,0,2019-11-28 14:23:23,215.99,209.99,229.74,,,
2026-08-10,2026-08-10T02:47:03+0200,398849,Throne of Eldraine Collector Booster Box,7,Magic Display,2582,0,2019-09-04 15:32:27,264.24,280,272.17,,,
2026-08-10,2026-08-10T02:47:03+0200,586736,Unfinity Collector Booster Box,7,Magic Display,4468,0,2021-11-30 14:50:09,277.61,211.88,278.17,,,
2026-08-10,2026-08-10T02:47:03+0200,758498,Universes Beyond: Assassin's Creed Collector Booster Box,7,Magic Display,5655,0,2024-02-26 14:59:45,389.12,122,403.19,,,
2026-08-10,2026-08-10T02:47:03+0200,710800,Universes Beyond: Doctor Who Collector Booster Box,7,Magic Display,5358,0,2023-05-08 09:18:46,437.67,122,471.3,,,
2026-08-10,2026-08-10T02:47:03+0200,745340,Universes Beyond: Fallout Collector Booster Box,7,Magic Display,5544,0,2023-11-14 15:21:27,1236.85,522,1233.99,,,
2026-08-10,2026-08-10T02:47:03+0200,719684,Wilds of Eldraine Collector Booster Box,7,Magic Display,5359,0,2023-06-21 14:21:48,660.72,429,681.27,,,
2026-08-10,2026-08-10T02:47:03+0200,486979,Zendikar Rising Collector Booster Box,7,Magic Display,3404,0,2020-07-31 14:02:38,331.81,144,339.18,,,
2026-08-11,2026-08-11T02:45:47+0200,565899,Adventures in the Forgotten Realms Collector Booster Box,7,Magic Display,4259,0,2021-05-21 16:59:41,262.97,77,288.65,,,
2026-08-11,2026-08-11T02:45:47+0200,803869,Aetherdrift Collector Booster Box,7,Magic Display,5982,0,2024-12-11 10:59:59,207.75,77,221.74,,,
2026-08-11,2026-08-11T02:45:47+0200,774110,Bloomburrow Collector Booster Box,7,Magic Display,5658,0,2024-06-10 17:18:27,734.79,599.99,747.08,,,
2026-08-11,2026-08-11T02:45:47+0200,492099,Commander Legends Collector Booster Box,7,Magic Display,3454,0,2020-08-24 14:17:37,475.81,348,473.31,,,
2026-08-11,2026-08-11T02:45:47+0200,650825,Commander Legends: Battle for Baldur's Gate Collector Booster Box,7,Magic Display,5030,0,2022-03-29 14:37:06,461.84,450,501.8,,,
2026-08-11,2026-08-11T02:45:47+0200,698962,Commander Masters Collector Booster Box,7,Magic Display,5286,0,2023-02-22 14:58:05,471.59,122,479.38,,,
2026-08-11,2026-08-11T02:45:47+0200,466034,Core 2021 Collector Booster Box,7,Magic Display,3048,0,2020-06-05 10:49:33,284,259,296.5,,,
2026-08-11,2026-08-11T02:45:47+0200,681210,Dominaria Remastered Collector Booster Box,7,Magic Display,5192,0,2022-10-25 11:43:55,433.24,339.99,431.37,,,
2026-08-11,2026-08-11T02:45:47+0200,657414,Dominaria United Collector Booster Box,7,Magic Display,5072,0,2022-05-13 16:25:34,243.4,200,258.08,,,
2026-08-11,2026-08-11T02:45:47+0200,657282,Double Masters 2022 Collector Booster Box,7,Magic Display,5070,0,2022-05-13 15:30:40,356.26,122,376.07,,,
2026-08-11,2026-08-11T02:45:47+0200,776442,Duskmourn: House of Horror Collector Booster Box,7,Magic Display,5806,0,2024-07-02 16:45:10,451.37,419,466.75,,,
2026-08-11,2026-08-11T02:45:47+0200,813293,Edge of Eternities Collector Booster Box,7,Magic Display,6063,0,2025-02-24 12:46:27,521.02,449.99,571.22,,,
2026-08-11,2026-08-11T02:45:47+0200,426991,Ikoria: Lair of Behemoths Collector Booster Box,7,Magic Display,2819,0,2019-11-28 16:18:06,352.41,255,361.42,,,
2026-08-11,2026-08-11T02:45:47+0200,795092,Innistrad Remastered Collector Booster Box,7,Magic Display,5930,0,2024-10-28 12:31:23,333.75,122,349.16,,,
2026-08-11,2026-08-11T02:45:47+0200,573796,Innistrad: Crimson Vow Collector Booster Box,7,Magic Display,4364,0,2021-08-06 15:04:52,191.39,148,190.05,,,
2026-08-11,2026-08-11T02:45:47+0200,573781,Innistrad: Midnight Hunt Collector Booster Box,7,Magic Display,4362,0,2021-08-06 14:55:33,172.36,52,176.66,,,
2026-08-11,2026-08-11T02:45:47+0200,527325,Kaldheim Collector Booster Box,7,Magic Display,3660,0,2020-12-15 15:30:17,286.05,294.99,300.61,,,
2026-08-11,2026-08-11T02:45:47+0200,587696,Kamigawa: Neon Dynasty Collector Booster Box,7,Magic Display,4472,0,2021-12-17 11:54:15,349.67,144,388.93,,,
2026-08-11,2026-08-11T02:45:47+0200,851271,Lorwyn Eclipsed Collector Booster Box,7,Magic Display,6325,0,2025-09-29 09:18:52,315.29,122,327.04,,,
2026-08-11,2026-08-11T02:45:47+0200,812573,Magic: The Gathering - FINAL FANTASY Collector Booster Box,7,Magic Display,6057,0,2025-02-19 11:07:32,1017.54,244,1442.82,,,
2026-08-11,2026-08-11T02:45:47+0200,781941,Magic: The Gathering Foundations Collector Booster Box,7,Magic Display,5852,0,2024-08-07 11:49:07,583.35,329.95,582.02,,,
2026-08-11,2026-08-11T02:45:47+0200,842564,Magic: The Gathering | Avatar: The Last Airbender Collector Booster Box,7,Magic Display,6261,0,2025-08-13 11:34:30,325.61,122,362.92,,,
2026-08-11,2026-08-11T02:45:47+0200,869496,Magic: The Gathering | Marvel Super Heroes Collector Booster Box,7,Magic Display,6476,0,2026-01-28 13:25:37,314.18,122,317.04,,,
2026-08-11,2026-08-11T02:45:47+0200,814380,Magic: The Gathering | Marvel's Spider-Man Collector Booster Box,7,Magic Display,6070,0,2025-03-03 11:57:58,297.8,122,317.65,,,
2026-08-11,2026-08-11T02:45:47+0200,853671,Magic: The Gathering | Teenage Mutant Ninja Turtles Collector Booster Box,7,Magic Display,6345,0,2025-10-13 14:34:50,274.06,144,274.49,,,
2026-08-11,2026-08-11T02:45:47+0200,696391,March of the Machine Collector Booster Box,7,Magic Display,5227,0,2023-02-10 22:28:20,464.19,390,622.05,,,
2026-08-11,2026-08-11T02:45:47+0200,703885,March of the Machine: The Aftermath Collector Booster Box,7,Magic Display,5320,0,2023-03-31 15:26:44,174.99,55,169.55,,,
2026-08-11,2026-08-11T02:45:47+0200,562095,Modern Horizons 2 Collector Booster Box,7,Magic Display,4219,0,2021-04-27 14:45:19,434.27,125,453.7,,,
2026-08-11,2026-08-11T02:45:47+0200,758483,Modern Horizons 3 Collector Booster Box,7,Magic Display,5652,0,2024-02-26 11:57:51,665,122,692.15,,,
2026-08-11,2026-08-11T02:45:47+0200,748052,Murders at Karlov Manor Collector Booster Box,7,Magic Display,5561,0,2023-12-06 14:17:20,271.06,144,269.15,,,
2026-08-11,2026-08-11T02:45:47+0200,758326,Outlaws of Thunder Junction Collector Booster Box,7,Magic Display,5647,0,2024-02-24 10:01:37,356.57,122,365.05,,,
2026-08-11,2026-08-11T02:45:47+0200,683494,Phyrexia: All Will Be One Collector Booster Box,7,Magic Display,5184,0,2022-11-04 18:30:08,707.64,211,671.25,,,
2026-08-11,2026-08-11T02:45:47+0200,370211,Ravnica Allegiance Collector Booster Box,7,Magic Display,2411,0,2019-02-19 13:48:40,1174.5,1100,720.25,,,
2026-08-11,2026-08-11T02:45:47+0200,737484,Ravnica Remastered Collector Booster Box,7,Magic Display,5505,0,2023-10-05 11:05:56,1036.89,588,1029.51,,,
2026-08-11,2026-08-11T02:45:47+0200,885563,Reality Fracture Collector Booster Box,7,Magic Display,6571,0,2026-05-02 12:17:47,309.06,297.5,311.1,,,
2026-08-11,2026-08-11T02:45:47+0200,869357,Secrets of Strixhaven Collector Booster Box,7,Magic Display,6474,0,2026-01-28 10:47:39,322.37,122,351.05,,,
2026-08-11,2026-08-11T02:45:47+0200,897523,Star Trek Collector Booster Box,7,Magic Display,6657,0,2026-07-15 13:15:58,394.48,349.99,414.65,,,
2026-08-11,2026-08-11T02:45:47+0200,611248,Streets of New Capenna Collector Booster Box,7,Magic Display,4975,0,2022-03-04 16:18:49,191.58,58,190.07,,,
2026-08-11,2026-08-11T02:45:47+0200,540411,Strixhaven: School of Mages Collector Booster Box,7,Magic Display,3741,0,2021-02-19 14:36:40,402.26,420,403.23,,,
2026-08-11,2026-08-11T02:45:47+0200,813080,Tarkir: Dragonstorm Collector Booster Box,7,Magic Display,6060,0,2025-02-24 09:46:00,373.34,125,401.49,,,
2026-08-11,2026-08-11T02:45:47+0200,677805,The Brothers' War Collector Booster Box,7,Magic Display,5164,0,2022-09-29 11:06:30,612.97,310,673.46,,,
2026-08-11,2026-08-11T02:45:47+0200,885552,The Hobbit Collector Booster Box,7,Magic Display,6570,0,2026-05-02 11:28:12,619.18,629,709.39,,,
2026-08-11,2026-08-11T02:45:47+0200,698912,The Lord of the Rings: Tales of Middle-earth Collector Booster Box,7,Magic Display,5285,0,2023-02-22 12:27:41,1572.21,588,1637.78,,,
2026-08-11,2026-08-11T02:45:47+0200,732335,The Lord of the Rings: Tales of Middle-earth Special Edition Collector Booster Box,7,Magic Display,5489,0,2023-09-08 15:57:44,7092.91,6427,7942.35,,,
